FIPStract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic
42101029100,399,0.059689615,0.37345803,0.30521289,1720,1592,128,92.6,7.4,0,6.4,785,842.7619,803.32581,256,1040,0,0,868.24438,481.25,508.51648,995.81879,785,726.18817,636,596.84772,5.6193466,6.3116636,5.2806363,5.8,6.3,5.5,2.6168342,3.0554492,2.402245,1950,1948,1951,2009,1999,2011,0.58372313,0.031805426,0.55389005,0.10742327,45525.813,26405.52,21570,32634,14855,240.36792,59.698395,302.7966,0.20658204,0.19984214,0.21754019,1.2857143,7923.1001,216.19354,152.7742,87.290321,2.6662657,2.6492498,2.0265701,26.032259,11.203125,43.828125,1.8571875,50.71875,2.54375,1355.2813,0.72843748,0.17399999,1.336875,4.2375002,542.19257,0.49288487,8.46875,8.21875,23.5625,11.6875,53.5625,77.6875,1
42101029200,400,0.10891089,0.39212045,0.39459571,1479,1319,160,89.2,10.8,0,0,807,798.70044,824.93481,712,852,1125,0,709.93262,625,735.75952,1027.2634,807,923.44122,632,658.75299,6.3078089,6.8204546,5.2801824,6.4,6.8,5,3.0583775,3.2125001,2.7494304,1949,1946,1954,2004,1999,2010,0.9066059,0.034168564,0.76875854,0.18519782,60869.316,39607.063,45092,51406,29234,225.67561,81.490974,336.30798,0.42081329,0.40585107,0.42764992,1.55,30788.055,127.02778,94.611115,55.333332,3.1096797,3.1160579,1.5294372,21.058823,11.178378,43.821621,1.8687297,51.270271,2.6108108,1594.5946,0.69513512,0.22991891,1.5513513,5.0064864,430.55853,0.84316158,9.6216221,7.6756759,23.270269,11.486486,51.135136,70.945946,0.86486489
42101029300,401,0.23153846,0.39730769,0.33961537,1121,846,275,75.5,24.5,0,11.7,978,648.98975,839,868.48529,1053,1125,0,400,880.68182,722.82611,1114.083,978,947.95197,697,689.83051,5.7789598,6.2174797,5.1694913,5.9,6.2,5.6,2.7943263,3.0528455,2.4350283,1942,1944,1939,2004,2000,2010,0.60451978,0.073446326,0.70401555,0.096502587,30345.529,31207.627,26125,26125,26250,225.39757,92.924561,353.63528,0.43270701,0.40317345,0.43375972,1.4166666,1794.2916,412,208.04167,107.30434,3.5334849,3.8734827,1.8524436,72.583336,11.204166,43.883335,2.2249999,57.041668,2.9083333,925.41669,0.66041666,0.32583332,1.6945833,6.8329167,721.72229,0.39787328,10.791667,7.0416665,18,7.4166665,49,60.541668,1
42101029400,402,0.10979319,0.46563262,0.36982968,1318,1015,303,77,23,4,11.7,950,653,736,864,1058,1125,0,648.5849,848.2558,977.27271,1021.9091,950,915.6615,639,623.73541,6.0413795,6.7888198,5.362782,6.1,6.5,5.7,2.7044334,3.0289855,2.4097745,1939,1939,1939,2006,1992,2012,0.60714287,0.003759399,0.67173254,0.062816612,33488.613,22500,19992,27556,19679,222.52802,93.799911,355.84561,0.4395999,0.40344122,0.44033846,1.625,1650.8334,231.27272,174.72728,119.09091,2.4338889,2.3549206,1.5566018,38.454544,11.209091,43.581818,2.2118182,54.636364,2.9000001,1173.6364,0.75454545,0.42954546,2.0790908,7.7090912,370.991,0.27060011,9.272727,7.7272725,21.818182,6.818182,58,72.63636,1
42101029800,403,0.24637681,0.37426558,0.3323541,2022,1935,87,95.7,4.3,5.4,1.8,1032,604.37238,702,1039,1098,0,0,778.22583,763.14655,1069.8434,1056.2648,1032,998.95068,764,714.90033,5.833075,5.9857435,5.6757607,5.9,5.9,5.9,2.5157623,2.7270875,2.2980063,1950,1950,1950,2011,2005,2011.2621,0.88037777,0.036726128,0.7537148,0.1166614,50903.77,25991.605,27598,48614,20605,263.84857,108.47783,395.72827,0.3402946,0.34526294,0.36823207,1.2857143,402,199.125,119.875,97.625,3.3684027,3.1301587,2.4904761,64.25,11.18889,43.766666,2.1255555,54.444443,2.8333333,1323.3334,0.75444442,0.54399997,2.7133334,6.7177777,678.91742,0.58714414,9.1111107,7.2222223,17.777779,5.4444447,48.444443,57.777779,1
42101029900,404,0.1863354,0.4384633,0.33448356,1849,1611,238,87.1,12.9,11.4,3,697,619.72064,756,641,765,1125,0,625,664.81482,717.01776,839.78424,697,764.76337,547,569.36731,5.5791435,6.2976975,5.1435695,5.7,6.2,5.3,2.5040348,2.8092105,2.3190429,1943,1942,1944,2007,2001,2010,0.72781652,0.10867397,0.76371646,0.1585903,41114.309,28875.873,19656,33362,16359,269.62329,117.15113,400.38913,0.33815077,0.33017442,0.35171711,1.2440476,12465.737,238.5303,167.0303,102,2.7140419,2.5716867,1.1774801,28.742424,11.159421,43.643478,2.004797,52.710144,2.7014492,1121.4492,0.77826089,0.57044929,2.7278261,7.6236234,307.58975,0.37469968,8.985507,8.130435,21.57971,6.289855,57.391304,68.565216,1
42101030000,405,0.064545453,0.59409094,0.24757576,3078,2372,706,77.1,22.9,9.6,5,778,575,572,849,913,1153.9878,0,607.44952,528.32703,934.31897,873.4519,778,769.6131,600,578.51904,5.3562393,6.3554778,4.7899604,5.8,6.3,5.2,2.4262226,2.8997669,2.15786,1946,1949,1945,2009,2001,2011,0.77080584,0.032364596,0.79249328,0.13512065,49495.922,33068.031,28838,41453,21219,410.53992,208.45695,530.07489,0.084353924,0.091821894,0.088954464,1.4314516,10036.519,233.36058,176.10048,102.78641,2.8565006,2.5006733,1.5302149,24.971153,11.184434,43.748112,1.9749717,52.183964,2.6801887,1153.585,0.74669808,0.3988632,2.1071227,6.2826414,424.74731,0.27718839,9.4056606,7.4952831,20.485849,6.9198112,54.948112,72.353775,1
42101030100,406,0.24066317,0.48673648,0.23507853,2542,2188,354,86.1,13.9,4.8,11.6,790,739,713,902,1036,1125,0,716.81549,705.65692,910.72797,1051.4889,790,836.72101,714,719.8913,5.3816271,7.3559098,4.3456445,5.4,7.4,3.9,2.3820841,3.36919,1.8641115,1940,1939,1944,2010,1996,2012,0.90104532,0.14285715,0.8323428,0.21176103,58602.258,30811.848,33647,46250,26360,269.69659,112.52041,394.04419,0.33319435,0.3497487,0.34328422,1.5035714,16353.902,260.55731,192.80237,112.2411,2.8576057,2.826961,1.4913152,24.821428,11.186923,43.723076,1.9839115,52.511539,2.6884615,1090.6346,0.74715382,0.35523847,1.9527308,6.3893075,502.13898,0.29564676,9.273077,7.8038464,20.203846,6.7692308,55.51923,73.134613,1
42101030200,407,0.098268718,0.50707144,0.28907582,2870,2533,337,88.3,11.7,0,8.7,947,660.85339,764,854,1168,1163.4034,0,625,777.10754,899.70062,1168.5669,947,974.16583,720,723.1109,5.985393,6.5620871,5.1285572,6.1,6.4,4.5,2.7133834,3.1254954,2.1010795,1944,1948,1939,2007,2004,2011,0.73895979,0.13837095,0.79070204,0.20201643,77131.773,39828.262,48922,73469,30191,318.63956,130.93719,447.31638,0.22515771,0.34955204,0.24165139,1.8690476,5759.4229,186.58,146.84,98.379997,2.8396149,2.7414558,1.8591269,25.620001,11.222222,43.783333,1.9790926,51.925926,2.6629629,1100.5555,0.74296296,0.26962963,1.6053704,5.3266668,759.14819,0.5874123,9.9259262,7.2962961,18.388889,6.4444447,53.759258,73.685188,1
42101030501,408,0.14066078,0.53418386,0.21835132,2022,1896,126,93.8,6.2,1.7,1.9,1004,780.4635,711,968,1086,0,0,1250,714.58331,1000.7538,1111.4932,1004,1024.6122,748,755.69812,5.8512659,6.2958412,5.2899761,6.1,6.3,5.8,2.7568564,2.9971645,2.4534607,1948,1951,1941,2008,2003,2012,0.82100236,0.048926014,0.78358436,0.20565632,52497.637,31440.932,32390,46835,25783,229.75194,55.348824,301.49722,0.19563007,0.20405178,0.21770391,1.3214285,1534.4722,199.87097,135.83871,51.166668,2.8693602,2.9205253,1.6344762,17.129032,11.154839,44.080647,1.7988709,51.516129,2.5387096,757.74194,0.65967739,0.14906451,1.0396452,3.5658064,629.03607,0.83914894,10.516129,7.7419353,17.290323,10,48.161289,67.80645,0.90322578
42101030502,409,0.109115,0.4896186,0.22043882,2184,2044,140,93.6,6.4,1.3,2.9,1091,676,808,1170,1160,0,0,632.29169,808.16833,1220.1327,1241.5254,1091,1082.2656,845,827.89063,6.058219,6.4996347,5.1629629,6.3,6.5,5.9,2.7871821,3.0686634,2.2162962,1953,1953,1951,2006,2003,2013,0.79111111,0.094814815,0.83215725,0.25201613,61097.516,29885.186,41667,51779,26215,231.18718,61.09589,302.09863,0.24834573,0.24481864,0.2821418,2.6666667,1965.5,316.60001,170.8,113,2.5748539,2.5333333,2.0952382,22.799999,11.266666,43.816666,1.975,51.333332,2.6166668,625,0.70833331,0.19083333,1.135,4.9833331,828.34167,0.5226348,8.5,7,19.333334,6.5,56.833332,76.5,1
42101030600,410,0.36716774,0.27856857,0.26326993,2926,2635,291,90.1,9.9,0,0,861,685.06805,829,879,874,0,0,751.8786,829.33673,929.96106,1088.5679,861,878.47699,660,679.75024,5.4311194,6.5833335,3.8207462,5.6,6.6,3.9,2.4185958,3.0182292,1.5805278,1953,1953,1952,2005,2003,2010,0.84804368,0.061874431,0.9085483,0.24874856,73416.344,32427.207,41840,67939,25402,207.92088,61.094421,313.09042,0.34313712,0.35877192,0.40824479,1.5625,1515.5,165.69444,126.66666,73.555557,3.1244671,3.2522449,2.4638889,8.5277777,11.136111,44.097221,1.71,50.166668,2.488889,404.44446,0.68361109,0.14927778,1.0013889,2.6497223,220.29169,1.2837275,11.777778,8.166667,17.166666,9.1944447,43.638889,65.944443,0
42101030700,411,0.38885081,0.34018734,0.14233494,1618,1442,176,89.1,10.9,0,7.7,871,721,793,1061,1113,0,0,625,751.60889,1097.6891,1159.0909,871,910.22729,754,764.91479,4.6955619,6.4354839,3.597285,4.2,6.3,3.5,2.0319002,2.8655913,1.5056561,1960,1951,1971,2010,2002,2012,0.88348418,0.1821267,0.85412741,0.27742177,75775.086,37788.461,39811,70263,28782,190.23198,55.258251,314.85989,0.3641758,0.37692213,0.45843595,1.4852941,73034.094,161.61403,109.5614,51.807018,3.6559212,4.221725,2.9898288,26.365217,11.145299,44.256409,1.8000854,52.444443,2.6324787,593.32477,0.65393162,0.17897436,0.78136754,2.7123933,296.12247,1.9383504,12.991453,7.8290596,15.008547,8.1623936,38.675213,51.393162,0
42101030800,412,0.37319365,0.18280347,0.25686416,1873,1719,154,91.8,8.2,1.8,9,1080,649,769,1058,1345,0,0,625,813.46155,1043.6508,1310.166,1080,1088.501,827,873.10059,6.126236,6.6702042,4.777328,6.4,6.6,5.1,2.7452006,3.0220408,2.0587044,1952,1950,1955,2007,2003,2011,0.85627532,0.24696356,0.77881193,0.31809473,69840.813,48810.73,54094,56019,41912,194.44365,53.796368,334.591,0.34787595,0.37905514,0.44014117,1.8333334,131226,204.33333,154.93333,77.800003,3.3347476,3.6593652,2.4638889,18.071428,11.16,44.153336,1.9093333,53.466667,2.7133334,582,0.67666668,0.2454,1.2406666,2.9066668,409.21432,2.0119731,12.266666,7.9333334,15.866667,8.2666664,39.666668,53.133335,0
42101030900,413,0.17278667,0.31178194,0.27911693,1445,1302,143,90.1,9.9,0,6.7,926,681.54181,704,929,1441,0,0,513.09521,729.05762,893.07227,1320.6776,926,1017.1288,761,817.69983,5.327189,6.4265623,4.2643504,5.6,6.4,4.5,2.4132104,2.8984375,1.9441087,1954,1953,1956,2010,2002,2013,0.74773413,0.13595167,0.71071148,0.22986709,59085.938,49342.898,42755,45543,36563,234.24933,66.82106,359.35455,0.32012761,0.45109281,0.37035939,1.8571428,221894,178.5625,111.25,79.875,3.6684849,3.9338889,2.7807693,27.3125,11.170588,44.22353,1.9,53.176472,2.6176469,676.47058,0.65764707,0.15523529,1.1105882,2.9535294,760.03009,1.5455397,12.529411,7.352941,17.294117,10.941176,46.764706,64.470589,0
42101031000,414,0.36148825,0.2154047,0.1883812,2347,2173,174,92.6,7.4,1.1,11.2,1317,688.36609,904,1128,1364,1410,0,803.40051,788.26532,1217.5927,1236.9154,1317,1256.0687,996,983.81677,6.4399447,6.6668954,5.9790797,6.6,6.6,6.5,2.8752875,2.9979396,2.6262205,1954,1955,1952,2005,1998,2013,0.81171548,0.12691772,0.73199838,0.24433658,74795.672,36272.664,40956,56912,30174,207.97742,55.662926,356.35303,0.33965158,0.40627626,0.42933011,2.0357144,1836.4,183.36,144.03999,91.166664,3.3807392,3.5075893,2.4252315,13.64,11.114815,44.148148,1.856111,51.259258,2.6074073,707.03705,0.64666665,0.19666667,1.2511111,2.6829629,122.72229,2.0494716,11.62963,8.4074078,21.444445,13.814815,47.48148,63.51852,0
42101031101,415,0.13044232,0.41335645,0.30251518,1812,1680,132,92.7,7.3,0,1.8,1146,649,960,945,1270,1198,0,300,955.03357,979.30463,1203.8674,1146,1142.3232,847,832.61877,6.045238,6.5348258,5.5958905,6.4,6.6,6.1,2.7386904,3.0062189,2.4931507,1952,1952,1953,2010,2002,2012,0.66210043,0.073059358,0.72920066,0.19249593,53684.703,29586.188,33613,44557,28538,258.38226,69.49707,398.93741,0.28351012,0.54425597,0.33475402,1.1785715,1563.2142,261.35001,189.89999,81.800003,3.0494545,2.8825397,2.1403508,13.35,11.1,44.154999,1.7405,51.150002,2.53,860.5,0.685,0.17305,1.1289999,2.7449999,219.50891,1.7471135,10.95,7.9499998,20.950001,14.7,49.150002,65,0
42101031102,416,0.13078332,0.56184149,0.21644525,1591,1501,90,94.3,5.7,0,0,1083,0,801.38269,958.8913,1154,1198,0,625,937.5,875,1093.3274,1083,1029.6323,823,754.48529,6.3857427,6.5925269,5.7692308,6.3,6.3,6,2.8660893,2.8994663,2.7665782,1947,1947,1949,2004,2002,2011,0.70026523,0,0.78297228,0.19840364,59661.922,29681.697,41750,49583,28506,294.67532,76.693161,439.0336,0.21180089,0.6397624,0.23828132,246,105351,253.27272,162.27272,66.63636,2.9805944,2.8287878,2.060606,17.700001,11.166667,44.141666,1.8824999,52.666668,2.6166666,974.16669,0.69999999,0.19175,1.1558334,3.04,442.35626,1.3041481,12.333333,7.4166665,17,9.833333,46.833332,66.333336,0
42101031200,417,0.12944114,0.53735358,0.16420203,1791,1615,176,90.2,9.8,0,8.8,895,0,837,972,963,1198,0,300,815.76654,1024.3903,997.85712,895,906.59973,757,692.2525,5.7510834,6.5045247,4.8399453,6.1,6.6,4.3,2.5869968,3.0576923,2.0177839,1951,1951,1952,2007,2002,2012,0.79616964,0.14227086,0.75902438,0.17495935,51295.25,34510.945,33734,41389,27008,381.358,79.047653,557.75629,0.018074825,0.96966213,0.020775119,1,3466.3999,273.11111,181.77777,64.333336,2.7166667,2.415344,1.5,10.666667,11.144444,44.033333,2.0533333,52.111111,2.6777778,1070,0.70666665,0.25666666,1.9877777,3.3166666,155.59964,1.3445883,11.777778,7.6666665,20.666666,11.111111,46.888889,66.111115,0
42101031300,418,0.25163618,0.23320422,0.24843061,2462,2220,242,90.2,9.8,2.7,8.6,1110,0,685,947,1216,1313.1489,0,725.59979,673.95105,981.58307,1190.1217,1110,1098.1321,868,859.81134,5.8054056,5.8357544,5.7849054,6.1,6,6.2,2.6747749,2.7810056,2.6030188,1955,1954,1956,2010,2002,2012,0.75471699,0.11018868,0.69126213,0.17346278,50324.023,47900,40337,45599,40014,267.76202,70.653885,414.10425,0.28523642,0.56316972,0.35227364,1.1875,1232.85,397.61111,239.61111,85.5,3.0949025,2.9669468,1.9270834,44.555557,11.2,44.005554,2.2238889,55.833332,2.9055555,1270.7778,0.74277776,0.24222222,1.5894444,3.8222222,705.00092,1.6767905,10,7.4444447,21.111111,13.055555,50.111111,69.722221,0
42101031401,419,0.23408166,0.20099777,0.25390574,2309,2115,194,91.6,8.4,0,2.8,1141,629,810.62366,934,1217,1410,0,1500,875,941.22809,1238.0337,1141,1154.1932,866,877.93982,5.9787235,6.3858185,5.6410036,6,6.3,5.9,2.8411348,3.0563087,2.6626298,1957,1955,1958,2010,2004,2013,0.61678201,0.089965396,0.65608346,0.1642984,55797.707,43890.57,38992,41793,35227,223.36533,58.415283,371.03613,0.36465082,0.4469029,0.46971211,1.4,1248,243.18182,181.36363,83.181816,2.6919191,2.769264,2.0333333,15.272727,11.116667,44.133331,1.7941667,51.083332,2.575,915.83331,0.73000002,0.213,1.2708334,2.0983334,275.00903,2.1791198,10.666667,7.6666665,23,15.833333,50.166668,64.75,0
42101031402,420,0.26020068,0.13143812,0.23795986,1943,1823,120,93.8,6.2,1.1,5.1,1228,629,807.64136,878,1260,1410,0,1037.1724,1250,909.09088,1242.7084,1228,1247.7737,943,923.75909,6.1848602,6.0347595,6.425107,6.2,6,6.4,2.9138782,2.9108734,2.9186876,1954,1954,1955,2006,2002,2011,0.60912979,0.15406562,0.61162412,0.15426399,48313.281,39885.879,34641,36429,33015,234.53185,58.259727,379.6734,0.40051576,0.45453307,0.54201031,1,11958.217,100,92.25,62.75,2.3575757,2.1916666,1.2291666,10.25,11.35,44.099998,2.2874999,51.25,2.7,680,0.54250002,0.25749999,2.25,3.5999999,575.75031,1.8926321,15,7.5,20,8.25,44.5,65.75,0
42101031501,421,0.6917305,0.055494763,0.1417852,2394,2093,301,87.4,12.6,1.4,13.4,1026,641,750.58435,876.82379,1108,1410,0,854.88507,875,703.94739,1123.6559,1026,1005.8258,913,846.94568,6.0855231,6.3511109,5.2779922,6.2,6.3,6,2.8638318,3.048254,2.3030889,1951,1949,1955,2003,2000,2012,0.79536682,0.071428575,0.86206096,0.22749476,60933.332,44305.02,44615,49548,41532,304.64206,52.587948,452.12048,0.22273245,0.22565933,0.82350832,1,1724,232.33333,182.16667,84.333336,3.1944444,3.1309524,1.6111112,23.166666,11.150001,44.166664,1.8633333,52.166668,2.6666667,900,0.83999997,0.52333331,2.4449999,3.2,50.002018,1.4034702,12.166667,7.8333335,16.5,8.166667,45.5,49.833332,0
42101031502,422,0.48167172,0.25262666,0.085921086,1600,1375,225,85.9,14.1,0,5.4,954,629,758,884,1156,1410,0,982.0863,647.82611,904.83539,1189.5349,954,930.32025,734,725.4649,6.1032729,6.7485313,5.0553436,6.3,6.7,4.4,2.7163637,2.9776733,2.2919848,1954,1954,1954,2006,2003,2011,0.76335877,0.2557252,0.80188352,0.21137077,57126.91,41068.703,42594,47325,33889,257.83865,57.727871,400.5083,0.39597207,0.42308134,0.6309976,2,36371.617,222.78572,170.35715,74.071426,3.204046,3.1033633,1.2657143,26.535715,11.164516,44.125805,2.1029999,53.741936,2.7838709,980.96771,0.77645159,0.38535485,2.1803226,3.3619354,171.48605,1.7435436,12.032258,7.6451612,19.096775,11.580646,47.032257,50.967743,0
42101031600,423,0.53165281,0.12317388,0.22729877,2319,2175,144,93.8,6.2,1.4,0,1116,641,736.99084,860.56805,1153,1317.5702,0,927.77692,718.75,661.17023,1278.5171,1116,1072.8217,926,855.0603,6.2855172,6.2890964,6.2791295,6.3,6.2,6.7,2.8891954,2.9512196,2.7784891,1951,1951,1951,2007,2002,2012,0.79513443,0.25224072,0.79350293,0.23920944,53520.445,47516.004,38693,39529,36194.42578,251.05843,67.824471,389.14014,0.34778258,0.41285592,0.49828732,1,1294,285.66666,216.66667,64.333336,2.5,2.625,1.5555556,11.666667,11.2,44.133335,1.5966667,49.333332,2.4333334,743.33331,0.82666665,0.26166666,1.3566667,2.3333333,226.66786,1.4351012,14.333333,6.3333335,15.666667,4.6666665,46.333332,80,0
42101031700,424,0.32556635,0.32702264,0.24482201,2483,2364,119,95.2,4.8,3.2,7,1048,0,708,982,1130,1198,0,711.36005,636.01398,957.09747,1175.1746,1048,1040.1523,786,759.90021,6.11379,6.5745454,5.4732051,6.2,6.8,5.8,2.6725888,2.794909,2.5025277,1954,1953,1958,2008,2004,2012,0.83518708,0.073811933,0.86281586,0.1872099,55034.547,49110.211,47565,48545,45194,282.11057,85.634918,424.40866,0.27172402,0.51884818,0.32688135,1.75,3505.125,172.1579,132.63158,68.263161,2.722203,2.780827,1.7939814,18.736841,11.142858,44.076191,1.8471428,52.190475,2.6666667,988.09521,0.74571431,0.33385715,1.8071429,3.6147618,257.62906,1.2098334,12,7.0952382,17.666666,8.0476189,46.285713,66,0
42101031800,425,0.25210917,0.42258066,0.27468982,1570,1458,112,92.9,7.1,3.2,3.3,1127,652.73969,892,1073,1309,1198,0,875,983.28027,1109.1837,1262.1166,1127,1147.1831,902,900.31299,5.7215362,6.0172839,5.3518519,5.9,6.1,5.2,2.57476,2.7345679,2.375,1953,1952,1953,2005,2002,2011,0.82716048,0.17592593,0.83670413,0.24756554,60854.938,42939.816,42404,55595,37188,344.28693,85.728836,505.08871,0.11447314,0.77784699,0.12915364,1.21875,1599,359.77777,230.77777,100.22222,3.5055556,3.5476191,1.3316326,59.777779,11.18889,43.744446,2.3411112,56,2.9333334,1318.8889,0.77777779,0.34999999,2.2322223,5.7444444,137.57289,0.92127383,9,7.7777777,18.444445,8.7777777,50.555557,73.111115,0.8888889
42101031900,426,0.35163552,0.30062306,0.29400313,1913,1718,195,89.8,10.2,2.6,14.5,861,608.92188,725,723,1074,1198,0,1250,732.51294,733.33331,1048.2493,861,922.05664,712,708.19672,5.9656577,6.4340553,5.2877493,6.2,6.4,5.7,2.6821885,3.0285432,2.1809118,1948,1945,1953,2007,2000,2011,0.81766379,0.02991453,0.75400758,0.20110755,53147.145,46007.836,40283,43864,38816,266.03229,98.359291,399.23441,0.32320729,0.37550563,0.37705114,1.7291666,3058.5625,168.03572,130.92857,84.535713,2.422127,2.0619657,1.487729,19.285715,11.186207,43.868965,2.0196552,52.448277,2.6931036,1168.9656,0.73413795,0.50310344,2.8906896,5.5631037,483.05853,0.82999146,11.75862,7.4137931,18.724138,5.8965516,49.344826,63.931034,0.93103451
42101032000,427,0.51751196,0.21072519,0.24109867,2701,2458,243,91,9,2,21.9,966,641,748,635,1021,0,0,896.85571,664.70587,703.125,1075.2688,966,1008.4778,745,735.78998,6.3490644,6.4180584,6.105166,6.4,6.5,6.3,2.8685923,2.9347599,2.6346862,1947,1947,1950,2004,2002,2011,0.92435426,0.16605166,0.81330663,0.26390743,53186.324,42716.789,44086,46711,31429,242.8678,68.021515,376.21573,0.33166733,0.35347319,0.47443786,83.305557,1660.1111,223.5238,148.14285,84.095238,2.4682143,2.5366828,1.3896213,26.476191,11.145454,43.986362,1.9659091,53,2.7409091,1086.3636,0.77636361,0.47136363,2.419091,4.5722728,305.78061,1.2093295,11.545455,7.5,17.863636,7.2727275,47.772728,56.636364,0.090909094
42101032100,428,0.46552557,0.17285439,0.31051108,1597,1426,171,89.3,10.7,2.8,5.8,988,619.75085,792,1056,1182,0,0,625,778.79462,1003.5555,1214.6118,988,984.76331,740,722.04144,5.8457222,6.4946666,5.1257396,5.9,6.3,5.1,2.4551191,2.8933334,1.9689349,1944,1939,1952,2006,1998,2012,0.9245562,0.036982249,0.84179848,0.09367194,53383.332,36745.563,36563,47250,21250,231.15445,81.823479,365.67426,0.38817737,0.38674307,0.44286779,1.4558823,15650.375,195.41463,134.46341,76.585365,3.1085439,2.738786,1.9710648,25.536585,11.15814,43.974419,2.0046511,54.511627,2.7651162,1224.186,0.72697675,0.54716277,2.6923256,5.7132559,668.1521,0.5168913,11.209302,7.1860466,16.953489,5.5581393,46.209301,54.209301,1
42101032300,429,0.48064324,0.3141751,0.19714116,1598,1378,220,86.2,13.8,7.1,9.4,859,641,732,884,1118,0,0,684.21051,709.5376,898.72266,1097.028,859,904.61359,724,722.75238,5.7242379,6.1801076,5.1892743,5.8,6.1,5,2.4550073,2.7836022,2.0694005,1953,1950,1958,2009,2004,2012,0.83753943,0.061514195,0.83246076,0.18019198,59677.418,37429.023,41940,48500,27683,228.63612,69.070839,360.98792,0.35827148,0.35692465,0.45711899,1.5769231,1436.3334,204.95653,152.47826,94.347824,2.867008,2.5816851,1.5913043,15,11.126087,44.02174,1.8252174,52.52174,2.626087,1021.3043,0.80608696,0.63517392,3.0495653,5.0078263,47.405537,0.83155471,11.565217,7.869565,17.73913,5.695652,48.391304,56.304348,1
42101032500,430,0.51702583,0.27948675,0.1317651,2390,2081,309,87.1,12.9,8,10.5,746,641,670,889,1168,0,0,906.48718,662.21753,968.75,1039.8539,746,887.46942,655,677.84229,5.751081,6.3158755,4.9476137,5.8,6.2,4.3,2.521384,2.7651391,2.1746216,1948,1949,1947,2006,2002,2012,0.76717114,0.075669385,0.85185188,0.14814815,59858.84,41233.992,44865,51632,30775,233.1543,62.328625,350.54907,0.17570482,0.17450818,0.28380808,1.3125,4573.3125,212.1129,133.43549,80.08197,3.0272911,2.8807597,1.5523943,36.274193,11.187302,44.076191,2.0289683,53.857143,2.7507937,941.26984,0.77238095,0.57938093,2.6114285,4.386508,529.82294,0.91320717,12.301587,7.1428571,14.142858,4.8888888,42.857143,45.873016,0.63492066
42101032600,431,0.48540249,0.17304422,0.25651929,2728,2425,303,88.9,11.1,1.9,8.2,990,641,783,896,1418,0,0,1250,834.276,981.25,1279.2339,990,1071.5199,740,811.39917,6.197938,6.7170248,4.9289775,6.3,6.5,4.4,2.7463918,3.0534573,1.9957386,1948,1947,1951,2004,1998,2013,0.88068181,0.082386367,0.86427099,0.20965897,61728.645,36960.227,49164,58790,28494,231.00986,62.050827,339.48456,0.083103776,0.082056738,0.15794618,1.5277778,2243.4443,231.23077,144.11539,83.269234,3.2453821,2.8964286,1.5284091,44.423077,11.1,44.189285,2.0121429,54.464287,2.7642858,890,0.78071427,0.68778574,2.9239285,4.2732143,421.55945,0.75762367,12.321428,6.7857141,13.714286,4.3571429,40.17857,35.535713,0.71428573
